x,y,ndvi,label
250,250,0.5410497969020867,vegetation
250,260,0.4016433040036573,vegetation
250,270,0.3386454163992862,vegetation
250,280,0.4137566115674253,vegetation
250,290,0.395430577648327,vegetation
250,300,0.4322396545489326,vegetation
260,0,0.5509167826490359,vegetation
260,10,0.5657106821124781,vegetation
260,20,0.6180616726474413,vegetation
260,30,0.44636015111896477,vegetation
260,40,0.41756158927630077,vegetation
260,50,0.481039324153654,vegetation
260,60,0.5531301471311159,vegetation
260,70,0.5816686237798623,vegetation
260,80,0.5446533474011358,vegetation
260,90,0.541683947445699,vegetation
260,100,0.46586689384213964,vegetation
260,110,0.5628556633138756,vegetation
260,120,0.3431919633281474,vegetation
260,130,0.5039255582904171,vegetation
260,140,0.5050709922073326,vegetation
260,150,0.49760630668091715,vegetation
260,160,0.34154534891886507,vegetation
260,170,0.2799013528988736,land
260,180,0.41434262673079264,vegetation
260,190,0.43610881750940794,vegetation
260,200,0.5649520463602787,vegetation
260,210,0.5674931090393036,vegetation
260,220,0.5826645233672311,vegetation
260,230,0.43522832772387393,vegetation
260,240,0.28051391262282843,land
260,250,0.20084566171573656,land
